,0,1,2,3,4,5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.4,1.0,0.8,0.2,0.32,0.16,0.024140437383393887,0.0414066032129492,0.06107719554078228,0.08061615490163465,0.0978912955017589,0.11169493767287775,0.12174155802162112,0.12836547684318722,0.13218634777277338,0.13387520103479633,0.13403394188942996,0.13315346413834084,0.13161367989004036,0.1297011139202653,0.12763128972458226,0.12557044545543294,0.12365477719998386,0.12200642628418545,0.1207437438200426,0.11997690196583499,0.1197646798628782,0.11998900564598336,0.12014442116562096,0.11929641327228835,0.11669130873502132,0.11258316937669122,0.10796184323489044,0.10363360362641194,0.09991243793798965,0.09681105717507132,0.09424327845261238,0.09211704995728354,0.090361152623892,0.088926947958893,0.08778356169478319,0.08691262890319329,0.08630418053519795,0.08595394140661716,0.08586223227966594,0.08603543237286648,0.08649376937746511,0.08729801104060275,0.08855856227381032,0.08961970810199205,0.09045254451956908,0.09189300894608476,0.09375673238516702,0.09599832784943119,0.09866488055084455,0.10185877580019831,0.10574550322553455,0.11058591225124392,0.11681007723632286,0.12520563141863383,0.13747252078661376,0.15797599112104044,0.19854295190400173,0.2834319790513806,0.43173442581764576,0.6368962372985107,0.8694525634316042,0.9994774319734266,0.8940678084314704,0.6815568066724427,0.5118506476743621,0.4089533789026636,0.3594361740917301,0.36557687523659976,0.5120823019387932,0.8579054788801004,0.43943990873568284,0.30160387298926483,0.26718810478774113,0.2617857967561993,0.2689715455715984,0.28572091608027594,0.31338790085514545,0.35679969074736606,0.4252262787904516,0.5310868575419083,0.6689466806226549,0.7592864142469422,0.7218746236756195,0.6555470768513434,0.6931206332594482,0.9432699060194266,0.7556515754608373,0.5642672295142117,0.49744432060281873,0.540249698464293,0.7795427819462689,0.9729751243464795,0.8319615794982481,0.9810450854889683,0.87788744709186,0.5123640697040892,0.32300865990453,0.23909181325079154,0.18921632679400935,0.16292186085898264
1,0.4,0.6,0.2,0.4,0.32,0.16,0.006542573137788166,0.013880017366400543,0.02616311108932534,0.04541438834817546,0.07372798828341576,0.11221588552525197,0.15905665221896537,0.20774866549138482,0.2484001505635337,0.2730445893211796,0.28020023072250433,0.27400474250185425,0.2602283258840661,0.24349012457227404,0.22661251919245162,0.21102414880036846,0.19731932491669457,0.18566933278915787,0.1760700928619131,0.16848077524556582,0.16290218071155305,0.15942375352420035,0.15824712561916432,0.1596664459025149,0.1639416803672069,0.17095782163820927,0.1796523073861812,0.1876647891783806,0.1921700925062787,0.19178553114249475,0.18741973769648068,0.18112242956235325,0.17465780081090043,0.16902791994727062,0.16463933667621455,0.1615789288678735,0.15980167133156054,0.15922798996377863,0.15978874596965886,0.16144764294321823,0.16421978652325675,0.16820160956106522,0.1736351461129957,0.18106184438046913,0.19173075809617535,0.20883589319837137,0.24187471383243575,0.32196808360353524,0.4688089951694401,0.398466559616805,0.30456615024097766,0.2744445615899457,0.2680890634895384,0.2709744458995761,0.27825754088905663,0.2883274423320564,0.30156151526727837,0.3208202197254084,0.35150758827893,0.3986788641699911,0.4635583036110036,0.5448267975395726,0.6393425636616528,0.7308497576208959,0.7674958814475406,0.689065106190349,0.5356031079907394,0.40499595032395297,0.3628910335304132,0.34280764031862054,0.23803575886004413,0.21496387350904733,0.19948490896764015,0.18629727701496912,0.1761402204190099,0.1739940466135368,0.200347376972978,0.3374391087170274,0.6159342302486925,0.5361472962630311,0.3889078693993555,0.3071052562390362,0.2644015149850294,0.27200098332391587,0.4767040679962884,0.29010616469129813,0.2518774979516557,0.32531628668428336,0.5252194629261921,0.8440932343720475,0.9667983564629783,0.663375391598027,0.5720048178159057,0.7071367151248651,0.6841410950324405,0.4978937786077261,0.6068439821508549,0.4772279689574287,0.29850961037759727,0.7102358968595152
2,0.8,0.2,0.2,0.2,0.32,0.16,0.007505456788007847,0.013627517703646341,0.02142460301791771,0.03033997351956974,0.03968128131867632,0.048799350784195616,0.057219104574589785,0.0646876678383953,0.07115178288096669,0.07670003035447581,0.08150185764919138,0.08576049968807875,0.08968386487099822,0.09347065994344461,0.09730715592708283,0.10137056411155354,0.10583624487560239,0.11088706806152182,0.11672384348887166,0.1235755924726758,0.13170699092106586,0.14141629102462516,0.15300795532262113,0.16670768040002382,0.1824717306891791,0.1996873683042274,0.21703248961127686,0.23325697069785678,0.24917346992499378,0.2687310180697814,0.2972468653416872,0.3392346962123498,0.39808643618157435,0.4763821793674732,0.5750820182104042,0.6907700272059429,0.8113057096034865,0.9133383397371845,0.9687325605514681,0.9612416739146693,0.8983023106562488,0.803841608522347,0.7021601453936355,0.6094774696510237,0.5353792534729427,0.4894581118757082,0.4913022106246211,0.572029760297559,0.6933795738338998,0.7067141241505454,0.6326153368380444,0.5574797463438728,0.5030139432746683,0.46785645087371763,0.44607864807345343,0.41563850511948275,0.4014972237101987,0.3974499832540964,0.39898770323635746,0.40538198095716427,0.4165104783824397,0.43238363176129346,0.45284225358441155,0.47687686299512566,0.5008167179385379,0.5145003987336918,0.5029578048278971,0.5244252244753161,0.9120070988207875,0.7420667049280063,0.45109267431458944,0.3667145731908129,0.3525270762261714,0.36506656134874704,0.3943089340274444,0.4447820893430998,0.537534554418045,0.7190109970832723,0.9431458940816458,0.9950662665582404,0.9377750892096506,0.7782588607705112,0.5828772790226359,0.4702765649238002,0.34554202964196623,0.2601113179735034,0.24816795324541985,0.3275543433138711,0.6459104134420809,0.5665374468054377,0.25219452832279843,0.14091348624369382,0.10949924724244786,0.10162616546361725,0.11956435361204565,0.10404095462434526,0.10671698047413913,0.1453945573245361,0.41039054625938864,0.40971439573369406
3,0.2,1.0,0.4,0.2,0.32,0.16,0.024871654302680124,0.04805564031462983,0.07986300644543043,0.11684466648853209,0.1527299930084316,0.18130608792458602,0.1994363879885186,0.20757265522985635,0.20816448785926223,0.20395671361080447,0.19713904610562183,0.189188071465335,0.18100099965219896,0.17307991060825711,0.16568070650661149,0.15891432572999387,0.15281021985720422,0.14735453773516816,0.14251252973372863,0.13824139284388337,0.13449729311994274,0.13123859014479666,0.12842602852099005,0.12601949558434267,0.123969556271038,0.12220044512875128,0.12058166743429188,0.11889692767981619,0.11686065192837647,0.11428529480766192,0.11137742170014597,0.10875894202073155,0.1070035703374933,0.10629099160846445,0.10651803083721179,0.10752226101515694,0.10918628436128441,0.11145103587148908,0.11430139661085992,0.11775138451343448,0.121835285468339,0.12660858660948537,0.13218937724738078,0.13908554266354456,0.14978477691385894,0.1627991887329624,0.17306204205312048,0.18500541483825506,0.19971757906006837,0.21763656134336995,0.23936232302821248,0.2656536882395568,0.29732585865207717,0.3350164228492114,0.37869953031194914,0.42686444743144036,0.4756830332211107,0.5198719358731674,0.5594675474948829,0.6172483196843643,0.7519765994616363,0.9307365581057573,0.8704020039793914,0.6572365826051553,0.49041208382715906,0.3864469509464612,0.3255861298237377,0.29435582284222983,0.28855003172844584,0.32577580459733047,0.4712233773139639,0.6026348533573216,0.6628073761616842,0.6857536239067468,0.6471762769190672,0.569599064994559,0.4957234177374924,0.44443014781628787,0.4159556292412472,0.4089004946805693,0.45915748897549424,0.4936235086505689,0.5444240914374774,0.6532744215698982,0.8750928893402026,0.912911976610698,0.908645720387206,0.8660323771513417,0.8253947455003685,0.721056496579392,0.5688115272967468,0.4239957437824329,0.34452540954933675,0.43053321789014054,0.8487042480752567,0.6997878887502493,0.34968084401326593,0.3449648947581705,0.4267234941570972,0.2395107934340518
4,0.8,1.0,0.8,0.2,0.32,0.16,0.009028530891331599,0.015736831345156355,0.023838758963552142,0.0327081288260348,0.04172025499830034,0.05036630178420465,0.0583034970946712,0.06535427224696655,0.07147728518064289,0.07673042923242612,0.0812383818665865,0.08517049367036478,0.08873074422148597,0.09215973175587133,0.09574764741978892,0.09985347486195773,0.10491004914942625,0.11134400647806575,0.1192261717840557,0.12743080887700886,0.1329139849539589,0.13247497092155014,0.1264450551719215,0.11815774213360553,0.11031950311170369,0.10389237189689238,0.09887161054252336,0.09497753898257444,0.09193166433561872,0.08952294492604529,0.08760626999292476,0.08608666045666302,0.0849043858455435,0.08402383661931556,0.0834257649429283,0.08310197365059002,0.08305159886899549,0.08327797502229439,0.08378329021988684,0.08454903162935068,0.08549169582589966,0.08672575603833776,0.08854819702660899,0.09081981919239479,0.09353619741133712,0.09678929521271729,0.1007155008801427,0.10550595160783605,0.11141906441255833,0.11874978214434029,0.12758577240307323,0.13674807222379726,0.14124593373748917,0.13600314250102696,0.1340416081686373,0.15023735659594917,0.18815730391703567,0.2602825344251476,0.40934115749111966,0.7288523415629058,0.9546572179609666,0.631247396831614,0.4733377170968103,0.49149837783150485,0.599259002281229,0.7370184356872953,0.8320187294852988,0.8539084655689677,0.8196824063734243,0.6293475558291652,0.38027343951352977,0.298877097371924,0.28423294082136064,0.291640592311037,0.31449050160748904,0.3565136815330544,0.4285387251140068,0.5485090152680823,0.7168506875002871,0.8186473339357502,0.7188549387065859,0.5586876033905868,0.4558378958134903,0.4253069676985849,0.5115776371994303,0.605889369513505,0.4279684548675349,0.3784243936354118,0.39121089604692194,0.4651294286885811,0.6562031886947548,0.9394290309329058,0.8067859359760767,0.9057904670182836,0.9773164401433589,0.6313506584661919,0.4531129968010166,0.2925741754187623,0.26231695296643387,0.3305844566829492
5,0.4,0.2,0.2,0.4,0.32,0.16,0.002101834265259006,0.004691254991024407,0.009088786102019575,0.016121931151009128,0.026927785595511566,0.043002342586025755,0.06610796641119909,0.09779008919995158,0.1381511930277417,0.18391767714771656,0.22734519779833295,0.2587831876292186,0.2724759509252448,0.2697016768069146,0.2561751209224572,0.23779452240592425,0.21856266107638433,0.20056390376058897,0.1846242109250522,0.17090399914860332,0.15926581759583247,0.1494671999627415,0.14125119380239437,0.13438410314330873,0.1286680091209711,0.12394201809892968,0.12007892338982107,0.11698046279365382,0.11457282535418156,0.11280304596479995,0.11163575023819428,0.11104957669303583,0.11103370075894059,0.1115851235620603,0.11270674662259761,0.11440601401849082,0.11669406372830082,0.11958549487674308,0.12309895494350342,0.12725884317664538,0.1320985814274046,0.13766621662436085,0.1440337950424806,0.1513134917505472,0.15968723005321295,0.16946637721254454,0.1812266178095171,0.1961564234337808,0.21711319416145203,0.25248895490975476,0.33233248243866287,0.5010599326826026,0.41849916937419973,0.3277528477050652,0.31290268617983097,0.3216037420285053,0.3395679447869344,0.36260839725930205,0.38916648560045664,0.41841540759119533,0.4495407623622327,0.48112696746437555,0.5102019450636661,0.531002086415673,0.5346789059023462,0.512605751492461,0.4638087263310976,0.3989155563530552,0.3334479232754236,0.2773510790502154,0.2343095866864604,0.2030782211813299,0.18130762559482372,0.16690837319701113,0.15841969539999257,0.15502335615551444,0.15651759956465217,0.1634009451912697,0.17718554284270926,0.2011595842489985,0.2420943913875141,0.3138223353582048,0.442078727132197,0.6464171398284737,0.7956095086996018,0.6500856695236993,0.41880035520967485,0.27275172201852427,0.19270699343184217,0.14702149269520381,0.11903183782141458,0.10063626600021114,0.08798804670980309,0.07919293939597394,0.07315507283024758,0.06936690953598768,0.06783477841363883,0.07050301426142591,0.06411545208659453,0.09767146797765436
6,0.8,0.4,0.4,0.2,0.32,0.16,0.016451481305856608,0.0314711146056047,0.05191497772244602,0.07593081147453784,0.10019529309583053,0.12121738495961154,0.13680609077003836,0.146580027997132,0.1514525077337029,0.15282280026580464,0.1520210252992521,0.15008849730997675,0.14776330047594421,0.14554507497454716,0.14377216416909022,0.14268734496280822,0.14248865478765038,0.1433687635977271,0.14554744462639935,0.14930037109234262,0.15498403389507864,0.16304854046188444,0.17401076700676088,0.18831762733214286,0.20595589863966757,0.22562880279828856,0.24365837654898448,0.25400904622252807,0.25162862943137576,0.23727074394289382,0.21721997987722375,0.19808612220310162,0.18355261016061386,0.17475571967211356,0.17169936543277176,0.17421701540392565,0.18242374681366857,0.19693211768267138,0.21903104286354025,0.2509446923141959,0.29625807780649005,0.36057349304094877,0.45226888153323663,0.5819784971353551,0.7529359326974683,0.9151236045229071,0.9268255268511667,0.8403910720612229,0.8475991326269714,0.898157479920988,0.9110666543777565,0.8738554278542354,0.8084185536107247,0.736901955235211,0.6717941141066993,0.6187961073831931,0.5861832440407004,0.5931840937027764,0.5431211312894438,0.5139617719982603,0.5006339480790939,0.49635531311107783,0.49902569165216704,0.5073063121152515,0.5187999724633003,0.5267280261454699,0.5135603572460585,0.45954285591762334,0.41673815715793383,0.49329228419923166,0.7075235183167277,0.8696335007739545,0.7627757213675996,0.6327251778737584,0.5676084400212547,0.5464564484072093,0.5581321014645584,0.6031629589684531,0.6730240452817206,0.7300981301034728,0.7329542950884251,0.6722380124824712,0.5694430149724423,0.45787706298873254,0.35776859995868227,0.28993326741833847,0.24256276098588447,0.21493956654121704,0.2443589743245036,0.2216116777721131,0.16217670948308482,0.21243660977005108,0.12081040325041892,0.10067673729320914,0.09864025151911349,0.12006197796209706,0.13562232121318907,0.14205908115839516,0.30743287180658785,0.4069181537694099
7,0.4,0.8,0.2,0.2,0.32,0.16,0.007950875526356094,0.016908159632287978,0.032084322171505475,0.056256456326730375,0.09248851934987434,0.1426720117782756,0.20448373978702306,0.2683546100738733,0.3194665680608031,0.3467059369193155,0.34961809158633894,0.33567683008425553,0.3134789319158954,0.289058563151265,0.26563662985220804,0.24456308301985774,0.22619192566117108,0.21042276972487362,0.1969840187629499,0.18556694384868166,0.1758841072088635,0.16769265908070274,0.1608033553203423,0.15508613170781438,0.150478513419807,0.14700094965599475,0.1447799711010147,0.14406917960144372,0.14522707862393358,0.1485578403202481,0.15393605141129807,0.160447259233509,0.16668085987778336,0.1716888042862591,0.17549456852662604,0.17871336372774782,0.18201328654864346,0.18588855962238693,0.19066182653954922,0.19655048312724155,0.20372668626346502,0.21236097599837067,0.22266004972398412,0.23492466836726622,0.24971963689555765,0.2686107342916557,0.29636697215990704,0.32451135233471085,0.3451655989593767,0.3733695359986866,0.4089483008518693,0.45135819244823827,0.5002090180265101,0.5540843762290004,0.6091499313646659,0.6575409498317596,0.6866640263340946,0.6821193540030447,0.6360312308527799,0.5555603613683342,0.4612110523256244,0.37519873031937356,0.3128457343371669,0.285197739069425,0.3177482941975487,0.5277588329227898,0.8107155833970068,0.42175917094466253,0.28949277641180604,0.29811573611073405,0.45726682147346576,0.6177416351010574,0.6574420149479134,0.6313862975645523,0.4651271872030621,0.3929252850315781,0.40120944681664594,0.36632966677391643,0.3122208538471678,0.2669327312199562,0.241466420959341,0.24112127232549596,0.2877935964073457,0.4696986207883085,0.34674095519252823,0.21482047677483285,0.21169832527130483,0.252361412573463,0.3802178650290591,0.8189009529412388,0.8708921827299843,0.8891838134746859,0.8961103487463343,0.6100933658812286,0.9263315659059458,0.5745419336166768,0.2702956206030437,0.21507679803599578,0.29698721544763873,0.8115832267140661
8,0.6,0.8,0.2,0.2,0.32,0.16,0.015806243687544907,0.031543415587718227,0.05491887543703866,0.08549767704214317,0.12022990972469905,0.15378441966585632,0.18076056922896522,0.19820184967899013,0.20627087569532676,0.20707288117748845,0.20315145515670774,0.19662525126905772,0.18896340939811318,0.18107400704959287,0.17346948637648119,0.1664112070480196,0.1600116830213324,0.15430043230860158,0.14926465940577927,0.14487434702141455,0.14109868025295869,0.13791881259144945,0.13534110363354834,0.13341487062508628,0.13225824141292264,0.13209046154338022,0.13324610137644688,0.13608737018651273,0.14068418728773824,0.14637811660873412,0.15193000356601416,0.15648726478172192,0.16013302496167903,0.163465492765817,0.16707192518281477,0.17135954144374443,0.1765905548984591,0.18295158150378055,0.1906056634509362,0.1997278544368325,0.21053864026953295,0.22336270548055648,0.2388013752066669,0.2584114316634024,0.2877049047898447,0.33973360422508525,0.38122802735092964,0.40205396634519686,0.4330340149518419,0.47468052746482137,0.5244626306603271,0.5790680776817576,0.6322353513790415,0.6728189993605962,0.6852751651616804,0.6559082781815029,0.5838254649094642,0.4857620637928022,0.3866153119930169,0.3057449330539379,0.2524992274982413,0.23142771563758324,0.25694420849335897,0.41359080161341133,0.5306672996218526,0.2983198755893398,0.25254800191753113,0.24583640943062945,0.2457586448372534,0.2802651959061213,0.5320220041397521,0.9255296842466448,0.8523156545307636,0.5651411811735163,0.4656025001540419,0.40370678891840595,0.34449087662605726,0.29596892470776826,0.26136637209978575,0.24412324626522575,0.26291646634239074,0.44418056199699707,0.3117494421137631,0.21863730091862255,0.2002594334365806,0.19592942784962863,0.20129090435470154,0.24073722566975975,0.3908362122888175,0.6523989753897725,0.8859464609129626,0.9871275450009847,0.7885193940686752,0.7359069689500093,0.7080457470454882,0.6784766459235241,0.2547141070555512,0.18021413709423384,0.21031003909901036,0.6213197878731364
